SDA,type,post,meas,treat,sfy,rgrp4,rgrp3,rgrp6,tot_tvst
Travis SDA,med,1,cost,0,2017,1329.7712158,297.95323048,777.41200148,3526.7406846
Travis SDA,med,1,cost,0,2018,1358.3099703,354.86946455,677.55939171,3642.7617219
Travis SDA,out,1,cnt,1,2013,2.7075873828,2.9657657658,,13.593591244
Travis SDA,out,1,cnt,1,2014,2.51443769,2.9326666667,6.0862068966,9.8702320684
Travis SDA,out,1,cnt,1,2015,2.6426959955,2.6444444444,5.1052631579,13.721192164
Travis SDA,out,1,cnt,1,2016,3.0906285073,2.5983739837,,13.507448142
Travis SDA,out,1,cnt,1,2017,3.6037634409,2.4962462462,,13.069454132
Travis SDA,out,1,cnt,1,2018,2.7962585034,2.9534883721,,12.428913542
Travis SDA,out,1,cnt,0,2013,2.7502195459,1.6836388323,,10.554567536
Travis SDA,out,1,cnt,0,2014,2.7231523071,1.6468315301,,10.005066883
Travis SDA,out,1,cnt,0,2015,2.7707011182,1.1728844673,3.5909090909,9.5539385883
Travis SDA,out,1,cnt,0,2016,2.852542266,1.1454121306,3.85,9.3300517564
Travis SDA,out,1,cnt,0,2017,3.0610480821,1.2243471997,2.9833333333,9.6401116281
Travis SDA,out,1,cnt,0,2018,3.3756825736,1.3529913734,2.7456140351,10.337303055
Travis SDA,out,1,cost,1,2013,446.58302129,398.91473875,,2425.1938953
Travis SDA,out,1,cost,1,2014,462.00202841,402.24856625,1865.9895453,1706.9245027
Travis SDA,out,1,cost,1,2015,502.3787681,388.61087398,1561.261495,2629.6492836
Travis SDA,out,1,cost,1,2016,569.21329597,363.68630034,,2584.6791662
Travis SDA,out,1,cost,1,2017,615.49297376,386.30608034,,2864.9594614
Travis SDA,out,1,cost,1,2018,561.15609133,400.04753821,,2376.6254251
Travis SDA,out,1,cost,0,2013,634.44792723,291.99468116,,2196.7423935
Travis SDA,out,1,cost,0,2014,591.39829964,265.77193688,,1812.1416648
Travis SDA,out,1,cost,0,2015,564.24635853,200.03088453,767.69604615,1794.3042268
Travis SDA,out,1,cost,0,2016,683.82489974,185.55916065,1093.2931775,1948.5221064
Travis SDA,out,1,cost,0,2017,834.47677743,210.98288363,733.40649687,2208.0338049
Travis SDA,out,1,cost,0,2018,1029.0303625,258.03939761,570.63499878,2646.9051499
